608;0.304552
609;0.304459
610;0.304106
611;0.304590
612;0.304108
613;0.304746
614;0.304566
615;0.304422
616;0.304067
617;0.304700
618;0.304249
619;0.304880
620;0.304521
621;0.304568
622;0.304391
623;0.304775
624;0.304292
625;0.304599
626;0.304423
627;0.304368
628;0.304191
629;0.304680
630;0.304077
631;0.304696
632;0.304513
633;0.304600
634;0.304426
635;0.304718
636;0.304275
637;0.304562
638;0.304296
639;0.304373
640;0.304048
641;0.304658
642;0.304224
643;0.304831
644;0.304521
645;0.304386
646;0.304134
647;0.304738
648;0.304312
649;0.304752
650;0.304383
651;0.304298
652;0.304128
653;0.304726
654;0.304300
655;0.304584
656;0.304399
657;0.304474
658;0.304187
659;0.304780
660;0.304224
661;0.304815
662;0.304648
663;0.304603
664;0.304430
665;0.304492
666;0.304065
667;0.304539
668;0.304372
669;0.304455
670;0.304135
671;0.304561
672;0.304081
673;0.304661
674;0.304498
675;0.304386
676;0.304169
677;0.304746
678;0.304335
679;0.304689
680;0.304347
681;0.304428
682;0.304181
683;0.304753
684;0.304324
685;0.304596
686;0.304333
687;0.304414
688;0.304240
689;0.304672
690;0.304159
691;0.304724
692;0.304562
693;0.304434
694;0.304275
695;0.304543
696;0.304131
697;0.304576
698;0.304419
699;0.304498
700;0.304118
701;0.304676
702;0.304247
703;0.304693
704;0.304474
705;0.304351
706;0.304196
707;0.304536
708;0.304139
709;0.304690
710;0.304388
711;0.304458
712;0.304298
713;0.304743
714;0.304267
715;0.304355
716;0.304200
717;0.304278
718;0.304126
719;0.304669
720;0.304194
721;0.304528
722;0.304341
723;0.304418
724;0.304264
725;0.304491
726;0.304070
727;0.304608
728;0.304315
729;0.304395
730;0.304102
731;0.304528
732;0.304145
733;0.304678
734;0.304527
735;0.304321
736;0.304145
737;0.304535
738;0.304151
739;0.304680
740;0.304383
741;0.304349
742;0.304095
743;0.304622
744;0.304237
745;0.304487
746;0.304340
747;0.304407
748;0.304166
749;0.304488
750;0.304032
751;0.304553
752;0.304394
753;0.304468
754;0.304252
755;0.304499
756;0.304072
757;0.304588
758;0.304443
759;0.304405
760;0.304103
761;0.304617
762;0.304252
763;0.304568
764;0.304422
765;0.304283
766;0.304140
767;0.304531
768;0.304172
769;0.304680
770;0.304294
771;0.304367
772;0.304223
773;0.304728
774;0.304362
775;0.304576
776;0.304429
777;0.304362
778;0.304221
779;0.304627
780;0.304162
781;0.304531
782;0.304328
783;0.304373
784;0.304144
785;0.304382
786;0.304029
787;0.304526
788;0.304385
789;0.304456
790;0.304185
791;0.304491
792;0.304105
793;0.304483
794;0.304345
795;0.304238
796;0.304099
797;0.304590
798;0.304166
799;0.304558
800;0.304297
801;0.304360
802;0.304224
803;0.304583
804;0.304234
805;0.304294
806;0.304093
807;0.304163
808;0.304024
809;0.304507
810;0.304085
811;0.304567
812;0.304327
813;0.304396
814;0.304191
815;0.304421
816;0.304060
817;0.304448
818;0.304314
819;0.304216
820;0.303950
821;0.304427
822;0.304089
823;0.304564
824;0.304426
825;0.304276
826;0.304050
827;0.304523
828;0.304173
829;0.304644
830;0.304387
831;0.304454
832;0.304277
833;0.304516
834;0.304183
835;0.304407
836;0.304194
837;0.304238
838;0.304108
839;0.304574
840;0.304121
841;0.304547
842;0.304416
843;0.304482
844;0.304351
845;0.304505
846;0.304171
847;0.304373
848;0.304234
849;0.304300
850;0.304028
851;0.304407
852;0.304079
853;0.304537
854;0.304318
855;0.304198
856;0.304066
857;0.304522
858;0.304139
859;0.304594
860;0.304340
861;0.304281
862;0.304154
863;0.304607
864;0.304288
865;0.304505
866;0.304378
867;0.304400
868;0.304177
869;0.304510
870;0.304106
871;0.304452
872;0.304323
873;0.304382
874;0.304204
875;0.304293
876;0.303974
877;0.304420
878;0.304295
879;0.304359
880;0.304081
881;0.304524
882;0.304158
883;0.304601
884;0.304404
885;0.304308
886;0.304185
887;0.304626
888;0.304305
889;0.304578
890;0.304338
891;0.304335
892;0.304211
893;0.304569
894;0.304258
895;0.304467
896;0.304266
897;0.304245
898;0.304123
899;0.304486
900;0.304106
901;0.304456
902;0.304273
903;0.304218
904;0.304093
905;0.304301
906;0.303995
907;0.304426
908;0.304304
909;0.304361
910;0.304041
911;0.304470
912;0.304149
913;0.304467
914;0.304347
915;0.304255
916;0.304135
917;0.304399
918;0.304078
919;0.304504
920;0.304258
921;0.304319
922;0.304201
923;0.304528
924;0.304150
925;0.304334
926;0.304216
927;0.304272
928;0.304137
929;0.304558
930;0.304181
931;0.304400
932;0.304281
933;0.304342
934;0.304224
935;0.304306
936;0.303985
937;0.304403
938;0.304204
939;0.304264
940;0.304033
941;0.304449
942;0.304155
943;0.304500
944;0.304376
945;0.304215
946;0.304042
947;0.304455
948;0.304160
949;0.304479
950;0.304237
951;0.304296
952;0.304081
953;0.304492
954;0.304196
955;0.304393
956;0.304277
957;0.304253
958;0.304139
959;0.304393
960;0.304036
961;0.304411
962;0.304245
963;0.304300
964;0.304185
965;0.304380
966;0.304033
967;0.304437
968;0.304278
969;0.304264
970;0.304045
971;0.304448
972;0.304165
973;0.304414
974;0.304302
975;0.304183
976;0.304064
977;0.304464
978;0.304181
979;0.304478
980;0.304207
981;0.304260
982;0.304149
983;0.304547
984;0.304258
985;0.304449
986;0.304293
987;0.304243
988;0.304070
989;0.304400
990;0.304030
991;0.304425
992;0.304299
993;0.304356
994;0.304169
995;0.304358
996;0.304078
997;0.304470
998;0.304360
999;0.304400
1000;0.304192
